49-In-115(n,&gamma;) ENDF/B-VII.1
1794.92,1.41357
1795.07,1.85938
1795.22,2.48547
1795.39,3.36009
1795.58,4.59389
1795.82,6.53122
1796.55,13.5652
1796.83,15.3895
1797.1,16.0324
1797.35,15.4861
1797.61,13.8759
1798.01,10.188
1798.4,6.34869
1798.63,4.50732
1798.81,3.34847
1798.99,2.45698
1799.14,1.83203
1799.28,1.39191
1799.42,1.06155
1799.55,0.833496
1799.67,0.657716
1799.79,0.523601
1799.94,0.409713
1800.08,0.323742
1800.23,0.262408
1800.4,0.213067
1800.57,0.178507
1800.78,0.149671
1801.0,0.127287
1801.32,0.105181
1801.72,0.0862761
1802.15,0.0724968
1802.66,0.0609353
1803.3,0.0513198
1803.8,0.0464922
1804.4,0.0433612
1804.6,0.0430522
1804.97,0.0439536
1805.26,0.0471713
1805.48,0.0524745
1805.67,0.0602348
1805.82,0.0698353
1805.96,0.0837679
1806.11,0.103622
1806.25,0.129501
1806.38,0.16106
1806.53,0.21111
1806.68,0.277141
1806.84,0.361735
1807.02,0.485481
1807.24,0.682405
1807.58,1.05304
1808.02,1.54063
1808.31,1.7722
1808.58,1.85648
1808.6,1.85694
1808.87,1.78394
1809.15,1.56581
1809.92,0.721662
1810.15,0.512957
1810.34,0.378249
1810.51,0.283083
1810.65,0.220635
1810.8,0.173752
1810.92,0.145098
1811.04,0.124741
1811.19,0.110006
1811.33,0.104834
1811.34,0.104794
1811.47,0.107879
1811.61,0.119299
1811.75,0.139554
1811.89,0.169391
1812.03,0.209724
1812.2,0.273183
1812.39,0.3678
1812.63,0.509975
1813.32,1.01249
1813.62,1.16382
1813.89,1.21424
1813.9,1.21427
1814.16,1.16992
1814.41,1.04804
1814.84,0.747877
1815.23,0.467395
1815.45,0.334969
1815.64,0.243642
1815.8,0.184714
1815.96,0.138756
1816.1,0.107777
1816.23,0.0848508
1816.37,0.0657918
1816.52,0.0519315
1816.67,0.0419997
1816.81,0.0349523
1817.0,0.0289755
1817.18,0.0250813
1817.44,0.0216767
1817.78,0.0191643
1818.23,0.0173009
1818.91,0.0158074
1819.65,0.0150531
1820.16,0.0148944
1821.13,0.0153269
1821.91,0.0165298
1822.48,0.0182418
1822.81,0.0199614
1823.15,0.0228547
1823.38,0.0260802
1823.56,0.0302017
1823.74,0.0365071
1823.89,0.0439372
1824.04,0.054421
1824.18,0.0690857
1824.31,0.0864344
1824.44,0.109128
1824.58,0.140917
1824.72,0.18183
1824.88,0.241648
1825.05,0.327662
1825.25,0.445121
1825.51,0.638574
1826.12,1.15033
1826.41,1.32095
1826.68,1.38397
1826.7,1.38445
1826.97,1.33324
1827.25,1.177
1827.96,0.616465
1828.18,0.482006
1828.34,0.406364
1828.49,0.359951
1828.64,0.339327
1828.68,0.338388
1828.8,0.346503
1828.92,0.371413
1829.07,0.431429
1829.23,0.522439
1829.41,0.666061
1829.63,0.898511
1830.36,1.78143
1830.63,2.01061
1830.9,2.09296
1831.14,2.02624
1831.39,1.83196
1831.77,1.37885
1832.19,0.844087
1832.44,0.588329
1832.64,0.423057
1832.81,0.312328
1832.96,0.23244
1833.1,0.179591
1833.24,0.138848
1833.37,0.10801
1833.51,0.0850502
1833.64,0.0689369
1833.79,0.0554917
1833.94,0.0460686
1834.09,0.0394728
1834.26,0.0342853
1834.47,0.0300477
1834.72,0.0268784
1835.11,0.0240946
1835.76,0.0218015
1836.4,0.0209365
1836.62,0.0208596
1837.55,0.0215262
1838.25,0.0231302
1838.95,0.026048
1839.53,0.0301947
1839.94,0.0349901
1840.23,0.0405205
1840.47,0.0475447
1840.64,0.0555421
1840.82,0.0673843
1840.96,0.0816943
1841.11,0.101857
1841.24,0.126878
1841.37,0.158858
1841.49,0.199824
1841.63,0.262916
1841.77,0.346377
1841.92,0.454461
1842.08,0.616486
1842.26,0.834314
1842.47,1.16072
1842.74,1.68518
1843.34,2.93329
1843.62,3.33646
1843.89,3.48292
1843.9,3.48325
1844.15,3.36834
1844.4,3.03107
1844.8,2.25045
1845.21,1.39087
1845.42,1.01377
1845.61,0.744521
1845.79,0.548416
1845.94,0.41607
1846.09,0.318444
1846.23,0.244125
1846.36,0.193123
1846.49,0.154746
1846.62,0.126282
1846.76,0.104269
1846.91,0.0883859
1847.07,0.0760224
1847.28,0.0663348
1847.52,0.0598196
1847.85,0.0557732
1848.23,0.0544432
1848.9,0.0567907
1849.57,0.0636658
1850.18,0.0746118
1850.67,0.0879204
1851.06,0.103157
1851.41,0.122472
1851.69,0.144688
1851.91,0.170134
1852.11,0.201963
1852.29,0.244572
1852.46,0.301423
1852.6,0.371789
1852.75,0.469775
1852.88,0.583797
1853.01,0.739226
1853.15,0.963657
1853.29,1.26273
1853.42,1.65484
1853.57,2.20229
1853.74,2.99539
1853.92,4.10012
1854.13,5.71169
1854.39,8.17149
1855.0,14.5508
1855.3,16.8736
1855.57,17.6797
1855.6,17.6863
1855.85,17.1182
1856.1,15.4362
1856.49,11.5968
1856.92,7.04115
1857.16,4.96814
1857.35,3.6443
1857.51,2.71004
1857.67,2.03805
1857.81,1.55063
1857.95,1.18402
1858.09,0.905582
1858.23,0.697398
1858.35,0.557001
1858.48,0.453484
1858.62,0.361717
1858.77,0.295868
1858.94,0.241771
1859.14,0.199101
1859.37,0.166344
1859.6,0.144098
1859.91,0.123754
1860.29,0.106906
1860.67,0.0959845
1861.24,0.0870375
1861.62,0.0855294
1861.99,0.0885205
1862.26,0.0953845
1862.48,0.106693
1862.66,0.121972
1862.81,0.142454
1862.97,0.172684
1863.1,0.209408
1863.24,0.259535
1863.38,0.33225
1863.52,0.430309
1863.66,0.559938
1863.81,0.727565
1863.97,0.97926
1864.16,1.34338
1864.38,1.89352
1864.7,2.86523
1865.24,4.62023
1865.53,5.25812
1865.8,5.46892
1866.06,5.27678
1866.31,4.74344
1866.72,3.46674
1867.13,2.13887
1867.37,1.50393
1867.56,1.08678
1867.72,0.817373
1867.88,0.606955
1868.02,0.462982
1868.15,0.365016
1868.29,0.279352
1868.41,0.225288
1868.55,0.176654
1868.69,0.141541
1868.84,0.116358
1869.0,0.0958396
1869.17,0.0818222
1869.36,0.0709337
1869.6,0.061989
1869.88,0.055076
1870.36,0.0480971
1870.99,0.0429708
1871.62,0.0404076
1872.32,0.0395997
1873.09,0.0409971
1873.68,0.0442263
1874.06,0.0482871
1874.33,0.0533846
1874.56,0.0604039
1874.74,0.0692376
1874.93,0.082758
1875.09,0.10043
1875.22,0.121781
1875.36,0.150869
1875.5,0.190015
1875.63,0.241895
1875.77,0.309443
1875.93,0.412062
1876.1,0.54985
1876.27,0.729932
1876.5,1.03117
1876.8,1.51779
1877.34,2.43824
1877.62,2.76271
1877.89,2.88072
1877.9,2.88089
1878.16,2.77838
1878.44,2.46682
1878.89,1.72052
1879.25,1.11627
1879.49,0.787901
1879.68,0.583409
1879.85,0.442224
1880.0,0.338505
1880.16,0.260017
1880.3,0.206776
1880.45,0.167361
1880.59,0.138766
1880.75,0.116407
1880.9,0.101887
1881.06,0.0922267
1881.26,0.0843953
1881.47,0.0802108
1881.88,0.0776073
1882.51,0.0803187
1883.13,0.0872892
1883.9,0.101252
1884.68,0.122493
1885.37,0.150419
1885.97,0.185986
1886.49,0.230041
1886.9,0.279671
1887.22,0.334284
1887.48,0.394322
1887.72,0.470514
1887.93,0.568502
1888.12,0.69001
1888.28,0.834409
1888.44,1.03264
1888.6,1.29367
1888.74,1.62651
1888.89,2.06967
1889.04,2.65368
1889.19,3.45731
1889.36,4.58689
1889.54,6.18742
1889.72,8.21877
1889.95,11.4861
1890.29,17.305
1890.81,26.8299
1891.12,30.6622
1891.4,31.8512
1891.68,30.5793
1891.95,27.3445
1892.42,19.0734
1892.8,12.2284
1893.04,8.76366
1893.23,6.53776
1893.41,4.85995
1893.58,3.65495
1893.73,2.80097
1893.89,2.15148
1894.04,1.66548
1894.2,1.29762
1894.35,1.0422
1894.52,0.830582
1894.67,0.695863
1894.87,0.567332
1895.06,0.480647
1895.33,0.393375
1895.65,0.322123
1896.01,0.267516
1896.46,0.21865
1896.91,0.183896
1897.45,0.154184
1898.1,0.129528
1898.85,0.111201
1899.47,0.10238
1900.04,0.0995487
1900.47,0.10225
1900.8,0.11014
1901.05,0.123003
1901.26,0.142296
1901.43,0.166995
1901.57,0.1987
1901.71,0.2425
1901.85,0.298827
1901.98,0.374259
1902.13,0.485112
1902.28,0.63203
1902.44,0.841917
1902.61,1.13434
1902.79,1.51736
1903.03,2.16032
1903.41,3.40583
1903.85,4.84934
1904.13,5.48651
1904.4,5.69573
1904.67,5.47561
1904.93,4.89607
1905.39,3.41268
1905.77,2.14505
1906.0,1.53596
1906.19,1.12618
1906.35,0.844844
1906.5,0.643674
1906.64,0.493164
1906.78,0.377801
1906.93,0.291074
1907.07,0.226965
1907.21,0.180213
1907.37,0.144686
1907.51,0.120507
1907.68,0.101204
1907.89,0.0852812
1908.1,0.0749558
1908.35,0.0667936
1908.72,0.059193
1909.31,0.052161
1910.03,0.0478403
1910.88,0.0460862
1911.87,0.0475733
1912.6,0.05127
1913.35,0.0580895
1913.98,0.0674657
1914.48,0.0789116
1914.91,0.093907
1915.23,0.109764
1915.48,0.12815
1915.7,0.151615
1915.9,0.184288
1916.07,0.224191
1916.22,0.272404
1916.36,0.339173
1916.51,0.431673
1916.65,0.552124
1916.79,0.714136
1916.93,0.929338
1917.07,1.21082
1917.21,1.60326
1917.38,2.17166
1917.55,2.89679
1917.76,4.04093
1918.0,5.68735
1918.7,11.2307
1919.01,12.9461
1919.28,13.5423
1919.3,13.5439
1919.58,13.0072
1919.86,11.4914
1920.36,7.61053
1920.71,4.91732
1920.94,3.4504
1921.14,2.5147
1921.3,1.87115
1921.45,1.42957
1921.59,1.10033
1921.73,0.846065
1921.87,0.653134
1921.99,0.518426
1922.12,0.421615
1922.26,0.335935
1922.41,0.27548
1922.55,0.233768
1922.7,0.206182
1922.84,0.189762
1922.99,0.182511
1923.04,0.181958
1923.18,0.185771
1923.32,0.198003
1923.47,0.219293
1923.66,0.262562
1923.85,0.326715
1924.07,0.424427
1924.35,0.589544
1925.0,1.0293
1925.32,1.17907
1925.59,1.22373
1925.84,1.18436
1926.13,1.05868
1926.55,0.772981
1926.94,0.496876
1927.19,0.350669
1927.39,0.259827
1927.55,0.202314
1927.72,0.154684
1927.86,0.124242
1928.01,0.100814
1928.15,0.0831065
1928.32,0.0677352
1928.47,0.0580109
1928.67,0.0492743
1928.93,0.0426905
1929.23,0.0382884
1929.74,0.0346659
1930.58,0.0322725
1931.21,0.0318082
1932.2,0.0327695
1933.18,0.0359581
1933.93,0.0405656
1934.56,0.0467968
1935.06,0.0545306
1935.41,0.0626321
1935.71,0.073003
1935.94,0.0846808
1936.13,0.0989162
1936.32,0.119902
1936.47,0.144184
1936.62,0.178303
1936.74,0.217138
1936.87,0.268598
1936.99,0.336365
1937.12,0.424787
1937.26,0.551868
1937.4,0.721568
1937.55,0.96712
1937.72,1.30436
1937.9,1.75783
1938.11,2.4727
1938.4,3.61158
1939.0,6.29265
1939.3,7.24305
1939.58,7.58937
1939.6,7.59164
1939.88,7.28687
1940.16,6.44671
1940.64,4.3398
1941.0,2.81097
1941.23,1.99507
1941.42,1.46728
1941.59,1.08705
1941.74,0.833297
1941.89,0.629045
1942.02,0.49514
1942.15,0.392367
1942.29,0.314688
1942.43,0.252127
1942.57,0.207842
1942.71,0.176488
1942.88,0.152006
1943.04,0.135972
1943.29,0.122161
1943.53,0.116021
1943.71,0.114739
1944.09,0.118818
1944.37,0.128241
1944.66,0.145726
1944.89,0.170832
1945.08,0.202746
1945.24,0.241535
1945.38,0.288684
1945.51,0.353026
1945.65,0.440424
1945.78,0.558189
1945.92,0.715114
1946.05,0.91553
1946.21,1.21862
1946.36,1.61453
1946.53,2.18222
1946.71,2.9421
1946.94,4.1582
1947.26,6.27403
1947.81,10.2169
1948.11,11.6712
1948.39,12.2002
1948.4,12.201
1948.67,11.7422
1948.94,10.4729
1949.41,7.26425
1949.78,4.69099
1950.02,3.28122
1950.21,2.40708
1950.38,1.7902
1950.54,1.35526
1950.69,1.01907
1950.83,0.779916
1950.98,0.59928
1951.12,0.464959
1951.26,0.366333
1951.4,0.296747
1951.55,0.242058
1951.72,0.19902
1951.91,0.166645
1952.09,0.144763
1952.32,0.127062
1952.63,0.111451
1953.07,0.0989985
1953.6,0.0921621
1953.95,0.0910684
1954.42,0.093506
1954.88,0.100967
1955.24,0.111128
1955.59,0.127856
1955.82,0.145496
1956.04,0.170349
1956.23,0.20237
1956.38,0.240901
1956.54,0.29541
1956.7,0.372763
1956.84,0.47364
1956.99,0.61191
1957.13,0.799172
1957.28,1.04886
1957.43,1.37574
1957.59,1.84021
1957.74,2.40495
1957.93,3.31285
1958.16,4.66275
1958.5,7.11034
1959.0,10.9053
1959.31,12.5316
1959.58,13.0955
1959.6,13.097
1959.88,12.5892
1960.16,11.1525
1960.66,7.45298
1961.01,4.86114
1961.24,3.43656
1961.43,2.52095
1961.6,1.88683
1961.76,1.40335
1961.9,1.08468
1962.04,0.837584
1962.18,0.649208
1962.32,0.504673
1962.46,0.400433
1962.6,0.323777
1962.74,0.267679
1962.91,0.219894
1963.1,0.182483
1963.3,0.157331
1963.54,0.137836
1963.82,0.123637
1964.11,0.115696
1964.49,0.11241
1964.77,0.1157
1965.03,0.125226
1965.24,0.141095
1965.41,0.162221
1965.58,0.194852
1965.73,0.237039
1965.88,0.296991
1966.01,0.367136
1966.14,0.459436
1966.29,0.60217
1966.44,0.791298
1966.59,1.03609
1966.76,1.38047
1966.95,1.90979
1967.17,2.6234
1967.5,3.98801
1968.0,6.11104
1968.3,7.00414
1968.58,7.32841
1968.6,7.32972
1968.88,7.04121
1969.15,6.2817
1969.61,4.36725
1969.99,2.76802
1970.23,1.9542
1970.43,1.41208
1970.59,1.05177
1970.75,0.795262
1970.89,0.604219
1971.04,0.458483
1971.17,0.36135
1971.31,0.280924
1971.44,0.223889
1971.6,0.17727
1971.75,0.144268
1971.92,0.118785
1972.08,0.101297
1972.25,0.0890882
1972.5,0.0769511
1972.81,0.0677221
1973.18,0.0608553
1973.54,0.0565388
1974.03,0.0532602
1974.57,0.0520176
1975.29,0.0536082
1976.01,0.0591707
1976.66,0.0687468
1977.08,0.078959
1977.46,0.0921954
1977.79,0.109765
1978.03,0.129339
1978.24,0.154837
1978.42,0.187041
1978.57,0.225181
1978.73,0.282616
1978.87,0.352901
1979.01,0.448905
1979.15,0.579152
1979.29,0.753942
1979.44,0.985309
1979.59,1.31111
1979.74,1.73411
1979.9,2.31064
1980.09,3.1668
1980.3,4.3998
1980.6,6.53631
1981.18,11.1025
1981.47,12.7444
1981.76,13.4399
1981.8,13.4521
1982.07,12.9688
1982.34,11.6272
1982.76,8.41424
1983.18,5.22053
1983.42,3.68387
1983.62,2.64891
1983.8,1.95459
1983.96,1.44666
1984.11,1.08827
1984.25,0.842524
1984.38,0.653057
1984.5,0.518419
1984.64,0.402901
1984.78,0.317939
1984.93,0.255756
1985.07,0.210251
1985.23,0.172098
1985.4,0.144532
1985.6,0.121289
1985.83,0.102536
1986.17,0.0845054
1986.56,0.0702376
1987.0,0.0593438
1987.53,0.0502882
1988.14,0.0434052
1988.57,0.0403717
1989.0,0.0391678
1989.33,0.0403806
1989.53,0.0428188
1989.74,0.0479587
1989.93,0.0556782
1990.08,0.0654716
1990.24,0.0794143
1990.4,0.09872
1990.57,0.127744
1990.73,0.163754
1990.91,0.216574
1991.11,0.292635
1991.36,0.409637
1992.1,0.817423
1992.41,0.936764
1992.69,0.976688
1992.7,0.9767
1992.98,0.939421
1993.25,0.837056
1993.72,0.581661
1994.1,0.373215
1994.33,0.270808
1994.53,0.199726
1994.71,0.149795
1994.86,0.115786
1995.02,0.0900165
1995.16,0.0724486
1995.32,0.0579555
1995.47,0.0475854
1995.63,0.0403039
1995.78,0.0352728
1996.01,0.0306804
1996.24,0.0281213
1996.58,0.0263525
1996.92,0.0258787
1997.6,0.0269112
1998.28,0.0298387
1999.98,0.0415092
2000.0,3.19151
2000.0,0.0416369
2391.06,2.8684
2500.0,2.77839
2988.82,2.49656
3000.0,2.49011
3500.0,2.27673
4000.0,2.1119
4782.12,1.92477
5000.0,1.87265
5977.65,1.70962
6000.0,1.70589
7000.0,1.58169
8000.0,1.48458
9564.24,1.37146
10000.0,1.33995
11955.3,1.2392
12500.0,1.21114
14944.1,1.11735
15000.0,1.11521
17932.9,1.03414
20000.0,0.977011
23910.6,0.898865
25000.0,0.877095
29888.2,0.802276
30000.0,0.800566
35865.9,0.733015
40000.0,0.685408
47821.2,0.622633
50000.0,0.605145
59776.5,0.546287
60000.0,0.544941
70000.0,0.498292
80000.0,0.460936
100000.0,0.407309
100000.0,0.40522
134166.0,0.348733
161185.0,0.318145
211803.0,0.283248
268316.0,0.261478
339151.0,0.24639
500000.0,0.233937
602241.0,0.23441
700000.0,0.233504
941795.0,0.244104
1000000.0,0.236403
1142440.0,0.23466
1250000.0,0.216948
1301830.0,0.214843
1513170.0,0.184407
1773390.0,0.149515
2075840.0,0.11881
2360650.0,0.0972788
2701090.0,0.0788092
3296000.0,0.0550303
3671260.0,0.04403
4041390.0,0.0356656
4343440.0,0.0284544
4674370.0,0.0226344
5260940.0,0.0148725
5566680.0,0.0118
5903270.0,0.00926622
6307510.0,0.00681481
6612350.0,0.00542811
6952070.0,0.0042584
7327070.0,0.0033137
7609270.0,0.00278048
8000000.0,0.00222785
8485280.0,0.0018486
9120100.0,0.00157334
9486830.0,0.00145385
1.0E7,0.00140272
1.04881E7,0.00128782
1.13709E7,0.0012142
1.3E7,0.00107096
1.45E7,0.00101081
1.5E7,0.0010004
1.7E7,0.00101757
2.0E7,0.00113359
