45-Rh-103(n,&gamma;) ENDF/B-VII.1
1240.07,0.133308
1240.2,0.161217
1240.32,0.195359
1240.44,0.242535
1240.56,0.307032
1240.68,0.393953
1240.8,0.509107
1240.92,0.658721
1241.06,0.885121
1241.2,1.17557
1241.35,1.57377
1241.55,2.21861
1241.9,3.60744
1242.22,4.86011
1242.46,5.51356
1242.69,5.75038
1242.7,5.75078
1242.91,5.56474
1243.12,5.04378
1243.45,3.81362
1243.83,2.30294
1244.04,1.60633
1244.2,1.1891
1244.34,0.894711
1244.47,0.678757
1244.61,0.513354
1244.72,0.40799
1244.83,0.326891
1244.94,0.265419
1245.05,0.219455
1245.18,0.179844
1245.31,0.152597
1245.44,0.133966
1245.62,0.117926
1245.84,0.106267
1246.19,0.0969347
1246.87,0.0903455
1247.36,0.0889438
1248.56,0.0907353
1250.48,0.101776
1252.27,0.119231
1253.83,0.141544
1255.07,0.167543
1255.58,0.185255
1255.93,0.206708
1256.19,0.235763
1256.39,0.273813
1256.6,0.332077
1256.79,0.41357
1256.99,0.522804
1257.22,0.698466
1257.64,1.09407
1257.96,1.37851
1258.23,1.53502
1258.42,1.5698
1258.69,1.5059
1258.96,1.32752
1259.57,0.81644
1259.81,0.660999
1260.02,0.563424
1260.24,0.502186
1260.45,0.470949
1260.69,0.459801
1261.06,0.47469
1261.67,0.540127
1262.37,0.652143
1263.01,0.793354
1263.65,0.990625
1264.18,1.22003
1264.62,1.48053
1265.02,1.80682
1265.41,2.24269
1265.74,2.77637
1266.01,3.41218
1266.23,4.1272
1266.45,5.13696
1266.64,6.37888
1266.82,8.05198
1266.99,10.1241
1267.14,12.638
1267.28,15.8241
1267.46,20.8285
1267.63,27.3642
1267.83,36.7732
1268.08,51.7273
1268.76,100.134
1269.01,113.087
1269.26,118.502
1269.3,118.615
1269.51,115.566
1269.8,102.726
1270.24,72.0252
1270.58,47.6731
1270.82,34.3321
1271.0,26.2325
1271.17,20.0247
1271.35,15.3313
1271.52,12.0209
1271.66,9.90694
1271.81,8.36035
1271.99,7.04828
1272.16,6.29875
1272.33,5.87819
1272.58,5.65946
1272.67,5.65632
1273.17,5.7932
1273.58,5.57941
1274.14,4.98744
1274.25,4.95576
1274.49,5.09822
1274.78,5.6879
1275.35,7.35218
1275.63,7.69263
1275.65,7.69312
1275.89,7.4206
1276.17,6.50175
1276.87,3.14628
1277.09,2.2799
1277.27,1.72537
1277.42,1.3555
1277.58,1.07534
1277.73,0.869538
1277.89,0.722025
1278.07,0.605869
1278.29,0.513241
1278.51,0.455741
1278.87,0.400168
1279.4,0.350401
1280.08,0.309471
1280.59,0.29086
1280.81,0.288045
1281.07,0.293318
1281.28,0.309865
1281.49,0.346027
1281.63,0.390157
1281.78,0.458498
1281.93,0.557465
1282.09,0.695018
1282.24,0.878559
1282.42,1.16299
1282.63,1.5984
1283.0,2.53142
1283.33,3.33955
1283.58,3.74807
1283.79,3.87081
1284.03,3.73022
1284.3,3.25883
1284.96,1.56681
1285.17,1.13119
1285.34,0.853206
1285.49,0.654932
1285.64,0.50355
1285.77,0.405691
1285.92,0.321721
1286.07,0.26507
1286.23,0.22131
1286.39,0.192669
1286.6,0.170356
1286.84,0.154825
1287.26,0.141097
1288.02,0.128179
1289.43,0.115986
1290.74,0.11119
1291.4,0.110599
1292.99,0.114286
1294.04,0.121651
1295.1,0.134656
1295.91,0.150244
1296.75,0.174486
1297.45,0.20448
1298.15,0.249059
1298.71,0.302085
1299.18,0.366045
1299.58,0.445998
1299.91,0.539519
1300.18,0.653493
1300.38,0.770699
1300.57,0.931431
1300.73,1.1346
1300.87,1.38023
1301.01,1.71152
1301.14,2.17129
1301.26,2.70407
1301.37,3.40443
1301.49,4.3168
1301.62,5.63408
1301.76,7.4626
1301.91,10.0636
1302.06,13.5458
1302.25,18.8501
1302.49,27.495
1303.06,50.8546
1303.34,58.8079
1303.59,61.5421
1303.6,61.5491
1303.84,59.2752
1304.1,52.138
1304.57,33.1357
1304.84,22.371
1305.05,15.8516
1305.21,11.7265
1305.37,8.67255
1305.51,6.52585
1305.64,4.98439
1305.76,3.85969
1305.89,3.0055
1306.01,2.36448
1306.15,1.84948
1306.28,1.47821
1306.42,1.20994
1306.56,1.01429
1306.74,0.828322
1306.93,0.694345
1307.15,0.586257
1307.42,0.490654
1307.74,0.41093
1308.13,0.341295
1308.6,0.281932
1309.16,0.232043
1309.81,0.19192
1310.57,0.160225
1311.46,0.136082
1312.34,0.120713
1313.4,0.110321
1314.41,0.107089
1315.49,0.110962
1316.3,0.120331
1317.03,0.136226
1317.62,0.156827
1318.08,0.181661
1318.5,0.213852
1318.87,0.257782
1319.12,0.300821
1319.34,0.3546
1319.53,0.418959
1319.71,0.509457
1319.87,0.623551
1320.0,0.759618
1320.13,0.945269
1320.26,1.18649
1320.4,1.53213
1320.54,1.99665
1320.68,2.64721
1320.83,3.54189
1321.0,4.80323
1321.18,6.57724
1321.39,9.24329
1321.82,15.7448
1322.16,20.4636
1322.41,22.6067
1322.6,23.1611
1322.84,22.3283
1323.06,20.1954
1323.4,15.28
1323.8,9.27828
1324.02,6.60582
1324.19,4.9204
1324.34,3.71945
1324.48,2.84072
1324.62,2.13727
1324.75,1.66131
1324.88,1.29895
1325.01,1.0363
1325.13,0.835495
1325.28,0.666881
1325.4,0.558545
1325.55,0.461852
1325.74,0.378212
1325.96,0.312963
1326.23,0.25772
1326.55,0.212701
1326.91,0.177726
1327.34,0.147851
1327.92,0.120174
1328.56,0.0988849
1329.21,0.0838814
1330.02,0.0705632
1330.99,0.059499
1332.12,0.0506876
1333.41,0.0438605
1335.03,0.0382273
1336.97,0.0340703
1339.27,0.03147
1341.57,0.0307488
1343.3,0.0314256
1345.02,0.033528
1346.45,0.0371244
1347.49,0.0420653
1348.03,0.0466671
1348.38,0.0521748
1348.65,0.0598114
1348.83,0.0687149
1348.99,0.0804606
1349.15,0.0981224
1349.29,0.121347
1349.41,0.149968
1349.54,0.188352
1349.68,0.246225
1349.81,0.319005
1349.96,0.419035
1350.12,0.562648
1350.31,0.785069
1350.58,1.16206
1351.06,1.8897
1351.33,2.19025
1351.58,2.30102
1351.6,2.30206
1351.84,2.21458
1352.11,1.94324
1352.79,0.930757
1353.01,0.662272
1353.19,0.486015
1353.35,0.370253
1353.48,0.294016
1353.62,0.236022
1353.75,0.193159
1353.9,0.159873
1354.03,0.139251
1354.21,0.122145
1354.38,0.112865
1354.65,0.107701
1354.74,0.10744
1355.09,0.110538
1355.65,0.123429
1356.27,0.146668
1356.79,0.17522
1357.28,0.214053
1357.7,0.261991
1358.06,0.32157
1358.32,0.384133
1358.53,0.454755
1358.72,0.54189
1358.87,0.646781
1359.03,0.794904
1359.16,0.967029
1359.29,1.20223
1359.43,1.52412
1359.55,1.91983
1359.67,2.4413
1359.79,3.12128
1359.92,4.12124
1360.05,5.34165
1360.18,6.97683
1360.34,9.38852
1360.52,12.761
1360.74,18.1389
1361.38,35.7177
1361.65,40.6862
1361.9,42.3808
1362.13,40.9754
1362.38,36.5244
1362.78,25.8522
1363.14,16.1517
1363.35,11.368
1363.52,8.35
1363.67,6.27449
1363.82,4.65801
1363.95,3.53164
1364.09,2.67578
1364.21,2.09892
1364.34,1.63579
1364.47,1.28354
1364.6,1.02588
1364.73,0.837416
1364.88,0.68213
1365.06,0.554948
1365.26,0.455308
1365.48,0.379273
1365.76,0.315558
1366.09,0.259641
1366.5,0.212355
1366.97,0.173335
1367.51,0.14176
1368.14,0.115814
1368.86,0.0951261
1369.7,0.0785527
1370.58,0.0668391
1371.44,0.0591635
1372.47,0.0540935
1372.9,0.0534627
1373.49,0.0549122
1373.88,0.0591127
1374.11,0.0648229
1374.3,0.0734362
1374.45,0.0838778
1374.6,0.0999043
1374.72,0.118339
1374.85,0.147313
1374.99,0.187893
1375.12,0.243656
1375.25,0.318627
1375.39,0.417999
1375.53,0.555125
1375.69,0.749815
1375.88,1.04552
1376.15,1.54679
1376.67,2.66038
1376.94,3.05035
1377.18,3.19188
1377.2,3.19246
1377.44,3.07086
1377.7,2.70983
1378.12,1.82395
1378.43,1.18697
1378.64,0.842088
1378.81,0.618831
1378.95,0.466326
1379.09,0.34759
1379.22,0.268489
1379.34,0.21014
1379.46,0.165539
1379.58,0.131968
1379.71,0.10441
1379.83,0.0867635
1379.98,0.0712439
1380.13,0.0607818
1380.31,0.0523723
1380.49,0.0469799
1380.77,0.0419639
1381.22,0.0373241
1381.83,0.0340267
1382.54,0.0320045
1383.49,0.031147
1384.34,0.0318349
1385.19,0.0342413
1385.71,0.0371364
1386.14,0.0412182
1386.49,0.0470165
1386.71,0.0535972
1386.88,0.0616855
1387.02,0.0713328
1387.16,0.0853072
1387.3,0.105609
1387.42,0.130681
1387.54,0.165007
1387.66,0.211451
1387.78,0.269616
1387.9,0.346451
1388.03,0.463292
1388.17,0.614806
1388.32,0.826342
1388.49,1.12784
1388.7,1.58896
1389.09,2.64886
1389.4,3.4614
1389.65,3.91454
1389.9,4.07854
1390.14,3.93134
1390.41,3.44479
1390.87,2.19387
1391.16,1.46728
1391.36,1.03541
1391.53,0.757757
1391.68,0.560134
1391.82,0.419585
1391.95,0.319512
1392.08,0.243936
1392.19,0.194112
1392.31,0.156407
1392.44,0.124857
1392.55,0.104927
1392.68,0.0885965
1392.81,0.0772245
1392.99,0.0672514
1393.16,0.0610517
1393.42,0.0557171
1393.85,0.0517845
1394.49,0.0505162
1395.37,0.0529977
1396.25,0.0591962
1397.12,0.0695337
1397.81,0.081985
1398.47,0.0991976
1399.05,0.12104
1399.54,0.147961
1399.94,0.178433
1400.29,0.216063
1400.58,0.261094
1400.78,0.306564
1400.98,0.367983
1401.15,0.444805
1401.3,0.537247
1401.44,0.657755
1401.57,0.812651
1401.71,1.02259
1401.84,1.30596
1401.97,1.67698
1402.11,2.2112
1402.25,2.91656
1402.39,3.82798
1402.54,5.09108
1402.73,7.03828
1402.95,10.0238
1403.35,16.4839
1403.69,21.9365
1403.96,24.8055
1404.2,25.7471
1404.45,24.7801
1404.73,21.7356
1405.42,10.9108
1405.64,8.24326
1405.82,6.503
1405.99,5.3891
1406.13,4.71919
1406.29,4.24595
1406.48,3.93533
1407.18,3.57593
1407.48,3.17443
1407.85,2.41098
1408.27,1.46121
1408.5,1.04951
1408.69,0.771936
1408.85,0.582787
1408.99,0.458656
1409.14,0.36258
1409.28,0.289804
1409.42,0.235616
1409.56,0.195772
1409.72,0.161829
1409.92,0.135507
1410.15,0.115088
1410.42,0.0997357
1410.81,0.0853617
1411.33,0.0723287
1412.06,0.0596712
1412.9,0.0494943
1413.94,0.0409811
1414.97,0.0351339
1416.29,0.0301064
1417.54,0.0269857
1418.79,0.025049
1420.04,0.0241258
1420.67,0.024048
1421.95,0.0248614
1422.81,0.026392
1423.66,0.0291859
1424.31,0.0326219
1424.95,0.0380238
1425.48,0.0451902
1425.87,0.0531669
1426.18,0.0632918
1426.4,0.0743515
1426.58,0.0888149
1426.74,0.106886
1426.87,0.128369
1427.0,0.159795
1427.12,0.196006
1427.23,0.244599
1427.34,0.309453
1427.45,0.395295
1427.56,0.510276
1427.69,0.676478
1427.81,0.894131
1427.94,1.17359
1428.08,1.58862
1428.24,2.15845
1428.43,3.02183
1428.66,4.34716
1429.26,8.25563
1429.53,9.50022
1429.78,9.96911
1429.8,9.97191
1430.03,9.64085
1430.24,8.78867
1430.56,6.9042
1431.01,3.90876
1431.23,2.75282
1431.41,1.98061
1431.56,1.44895
1431.69,1.09683
1431.82,0.833908
1431.94,0.630089
1432.05,0.492137
1432.17,0.375592
1432.28,0.294226
1432.4,0.23282
1432.51,0.18683
1432.62,0.152547
1432.75,0.122753
1432.88,0.102922
1433.04,0.0850574
1433.23,0.0711251
1433.44,0.0605255
1433.73,0.0508984
1434.14,0.0423339
1434.62,0.0355027
1435.24,0.0296132
1436.0,0.02496
1436.76,0.0218759
1437.89,0.0189373
1438.93,0.017271
1440.5,0.0159326
1441.75,0.0156249
1443.24,0.0162163
1444.35,0.0177749
1445.11,0.0199383
1445.68,0.0228958
1446.06,0.0263744
1446.31,0.0304354
1446.52,0.0357938
1446.69,0.0428924
1446.83,0.0513797
1446.97,0.0636305
1447.09,0.0787143
1447.21,0.0993595
1447.33,0.127352
1447.45,0.164831
1447.58,0.214273
1447.7,0.278403
1447.83,0.373346
1447.98,0.503891
1448.14,0.679749
1448.32,0.936939
1448.56,1.35346
1449.17,2.58556
1449.44,2.94744
1449.69,3.07878
1449.7,3.07895
1449.95,2.95977
1450.2,2.63069
1450.62,1.80626
1450.94,1.16858
1451.14,0.844633
1451.32,0.606532
1451.47,0.458228
1451.6,0.345955
1451.74,0.258798
1451.85,0.201059
1451.97,0.156309
1452.09,0.120515
1452.22,0.0943943
1452.34,0.0751692
1452.46,0.0611453
1452.59,0.0499092
1452.74,0.0413668
1452.9,0.0355937
1453.1,0.0304546
1453.36,0.0265532
1453.71,0.0234524
1454.23,0.0207562
1454.84,0.0189697
1455.72,0.0178558
1456.16,0.0178013
1456.76,0.0184579
1457.12,0.0197766
1457.35,0.0215784
1457.54,0.024237
1457.7,0.0276328
1457.85,0.0327537
1457.98,0.0392422
1458.12,0.0482764
1458.25,0.0606258
1458.39,0.0777626
1458.54,0.102356
1458.69,0.134481
1458.86,0.181631
1459.06,0.25031
1459.34,0.372841
1459.85,0.615135
1460.13,0.708225
1460.39,0.740031
1460.4,0.740113
1460.63,0.715648
1460.86,0.647308
1461.23,0.484167
1461.61,0.303284
1461.84,0.215307
1462.02,0.15845
1462.18,0.118182
1462.32,0.0914561
1462.46,0.0709587
1462.61,0.0556481
1462.74,0.04463
1462.89,0.036229
1463.02,0.0311715
1463.19,0.0266167
1463.41,0.0232338
1463.66,0.0211006
1464.09,0.0196244
1464.89,0.0189929
1465.02,0.01899
1466.17,0.0195531
1467.56,0.0212225
1468.87,0.0237285
1470.37,0.02804
1471.65,0.0336955
1472.57,0.0395614
1473.45,0.0475845
1474.23,0.0578405
1474.78,0.0683516
1475.26,0.0813435
1475.62,0.096235
1475.88,0.112117
1476.09,0.131984
1476.26,0.155167
1476.42,0.189351
1476.56,0.230566
1476.7,0.288559
1476.82,0.360428
1476.95,0.457033
1477.08,0.590906
1477.2,0.767955
1477.33,0.997937
1477.48,1.33822
1477.63,1.78921
1477.81,2.46699
1478.03,3.51947
1478.39,5.60972
1478.75,7.7468
1479.03,8.95249
1479.29,9.3885
1479.31,9.39187
1479.55,9.08993
1479.8,8.19822
1480.41,5.14379
1480.62,4.43197
1480.77,4.16541
1480.86,4.12745
1480.98,4.22704
1481.11,4.5258
1481.27,5.24626
1481.46,6.49398
1481.69,8.58674
1482.37,16.3554
1482.64,18.5224
1482.9,19.2235
1483.16,18.4535
1483.45,16.0741
1484.19,7.37996
1484.43,5.17595
1484.61,3.77043
1484.77,2.84806
1484.92,2.12957
1485.06,1.63277
1485.2,1.26968
1485.33,0.983622
1485.47,0.770576
1485.61,0.613253
1485.75,0.49749
1485.9,0.405371
1486.07,0.330771
1486.27,0.272554
1486.47,0.22923
1486.71,0.193429
1487.02,0.161703
1487.4,0.133007
1487.84,0.110386
1488.35,0.0909714
1489.01,0.0737643
1489.73,0.0605974
1490.51,0.050675
1491.44,0.0423162
1492.53,0.0356018
1493.72,0.0305552
1495.19,0.0263751
1496.95,0.0231934
1498.71,0.0212541
1501.08,0.0199667
1502.26,0.0198008
1504.1,0.0203466
1505.13,0.0214999
1505.74,0.0232048
1506.09,0.0254166
1506.34,0.0287715
1506.51,0.0326102
1506.68,0.0385821
1506.83,0.0463926
1506.98,0.0575925
1507.13,0.0733237
1507.28,0.0948884
1507.43,0.123658
1507.58,0.160912
1507.75,0.215129
1507.95,0.291573
1508.21,0.422929
1508.73,0.695182
1509.02,0.807656
1509.28,0.846336
1509.3,0.84661
1509.56,0.8139
1509.83,0.714352
1510.57,0.333597
1510.79,0.23855
1510.97,0.17747
1511.12,0.136244
1511.27,0.104349
1511.43,0.080467
1511.56,0.0656172
1511.71,0.0526026
1511.85,0.0444358
1512.02,0.0374991
1512.19,0.0330861
1512.45,0.0293544
1512.79,0.027133
1513.33,0.0259758
1513.92,0.0257557
1515.59,0.0269268
1517.56,0.0302141
1519.04,0.0341173
1520.51,0.0399791
1521.69,0.0473054
1522.47,0.0547767
1523.11,0.0639873
1523.55,0.0738207
1523.82,0.0827049
1524.09,0.0964719
1524.27,0.11169
1524.43,0.130523
1524.58,0.158188
1524.72,0.194352
1524.85,0.23923
1524.97,0.300389
1525.1,0.386383
1525.22,0.493067
1525.34,0.631879
1525.48,0.84357
1525.62,1.11952
1525.78,1.50775
1525.94,2.01962
1526.12,2.76037
1526.4,4.10664
1526.95,7.06877
1527.24,8.11835
1527.49,8.46389
1527.5,8.46422
1527.76,8.13821
1528.01,7.266
1528.41,5.16942
1528.76,3.31184
1528.98,2.37759
1529.15,1.74682
1529.3,1.32607
1529.45,0.996034
1529.59,0.772592
1529.72,0.600723
1529.85,0.466479
1529.99,0.368237
1530.13,0.298379
1530.25,0.255542
1530.4,0.216231
1530.52,0.196403
1530.68,0.178817
1530.92,0.164571
1531.17,0.15843
1531.35,0.157367
1531.88,0.162661
1532.59,0.182484
1533.3,0.216261
1533.91,0.260348
1534.46,0.318416
1534.93,0.390286
1535.31,0.471795
1535.64,0.572052
1535.92,0.689498
1536.16,0.835308
1536.4,1.03592
1536.61,1.29377
1536.81,1.62947
1536.98,2.04351
1537.16,2.59945
1537.34,3.33717
1537.52,4.3468
1537.72,5.70465
1537.95,7.8133
1538.25,11.2297
1538.92,19.6843
1539.22,22.3066
1539.5,23.1671
1539.74,22.5303
1540.02,20.3362
1540.45,15.0634
1540.88,9.66309
1541.15,6.88167
1541.36,5.14059
1541.56,3.86688
1541.74,3.00676
1541.91,2.35218
1542.1,1.84325
1542.3,1.45042
1542.49,1.16875
1542.71,0.951442
1542.93,0.790518
1543.2,0.648817
1543.53,0.532392
1543.86,0.45148
1544.28,0.381754
1544.69,0.338047
1544.97,0.32442
1545.09,0.32428
1545.33,0.338776
1545.5,0.368573
1545.68,0.422745
1545.84,0.497884
1545.98,0.601147
1546.13,0.743053
1546.3,0.958295
1546.48,1.27705
1546.69,1.73182
1546.94,2.45767
1547.51,4.26637
1547.81,4.95827
1548.08,5.19362
1548.09,5.19488
1548.33,5.0321
1548.58,4.54787
1548.95,3.41618
1549.37,2.06762
1549.6,1.46891
1549.78,1.09623
1549.95,0.822056
1550.09,0.640275
1550.24,0.500927
1550.38,0.396858
1550.54,0.316218
1550.67,0.265578
1550.83,0.22548
1551.03,0.193932
1551.26,0.173133
1551.58,0.160964
1551.96,0.157479
1552.33,0.160114
1552.92,0.174204
1553.3,0.192585
1553.58,0.216656
1553.82,0.250525
1554.01,0.294149
1554.17,0.352128
1554.31,0.423781
1554.45,0.525082
1554.58,0.645392
1554.7,0.803898
1554.83,1.00994
1554.98,1.33424
1555.13,1.75929
1555.3,2.38074
1555.48,3.22472
1555.71,4.58744
1556.1,7.38002
1556.46,9.96141
1556.73,11.308
1556.99,11.8048
1557.0,11.8059
1557.25,11.3939
1557.52,10.1235
1557.99,6.8241
1558.31,4.6213
1558.54,3.32884
1558.73,2.51604
1558.9,1.9665
1559.06,1.56432
1559.23,1.29309
1559.37,1.141
1559.54,1.04619
1559.65,1.02985
1559.82,1.07148
1559.99,1.19657
1560.15,1.39099
1560.3,1.68648
1560.43,2.03365
1560.55,2.49971
1560.68,3.1166
1560.82,4.02714
1560.96,5.25528
1561.11,6.85361
1561.26,9.11677
1561.43,12.1336
1561.62,16.4465
1561.86,23.3931
1562.52,44.6964
1562.82,51.5453
1563.09,53.8948
1563.1,53.9007
1563.36,51.9442
1563.64,45.7962
1564.12,30.3599
1564.45,19.9411
1564.67,14.2072
1564.87,10.2807
1565.03,7.62273
1565.18,5.74921
1565.33,4.38594
1565.46,3.40177
1565.6,2.65218
1565.73,2.08803
1565.86,1.67828
1566.01,1.33727
1566.16,1.09042
1566.31,0.91035
1566.5,0.739445
1566.71,0.616781
1566.95,0.518312
1567.24,0.431674
1567.62,0.353815
1568.09,0.286504
1568.6,0.235714
1569.21,0.192407
1569.92,0.156905
1570.66,0.130526
1571.6,0.106884
1572.69,0.0882886
1573.9,0.0738867
1575.11,0.0638027
1576.73,0.0546015
1578.76,0.0473123
1581.19,0.0423308
1583.68,0.0399471
1585.36,0.0395109
1588.51,0.0409418
1591.65,0.0452632
1594.44,0.0523383
1596.83,0.0617782
1598.89,0.0740574
1600.59,0.0887688
1602.16,0.108391
1603.58,0.133752
1604.76,0.164216
1605.72,0.200243
1606.24,0.229429
1606.59,0.259802
1606.85,0.29549
1607.04,0.334989
1607.27,0.402355
1607.46,0.485563
1607.67,0.606762
1607.89,0.778653
1608.15,1.04951
1608.52,1.54138
1609.0,2.18288
1609.32,2.46504
1609.58,2.54338
1609.86,2.46501
1610.27,2.14398
1610.69,1.76582
1610.96,1.60351
1611.22,1.54587
1611.36,1.56544
1611.6,1.6814
1611.83,1.91941
1612.03,2.25752
1612.22,2.73
1612.4,3.37735
1612.57,4.17667
1612.72,5.23935
1612.88,6.63305
1613.04,8.46856
1613.21,11.1513
1613.38,14.5145
1613.58,19.7326
1613.81,27.1395
1614.11,39.6396
1614.67,64.7173
1614.99,74.8093
1615.27,78.5034
1615.3,78.5271
1615.57,75.6451
1615.88,66.4734
1616.7,30.6146
1616.94,21.9906
1617.15,16.1371
1617.33,12.3171
1617.5,9.35374
1617.67,7.17728
1617.82,5.64492
1617.98,4.48827
1618.14,3.6214
1618.3,2.94172
1618.48,2.39385
1618.69,1.9476
1618.9,1.62851
1619.18,1.32697
1619.47,1.10499
1619.81,0.912524
1620.22,0.750099
1620.73,0.604714
1621.26,0.494597
1621.87,0.40394
1622.61,0.325125
1623.39,0.265457
1624.3,0.2154
1625.28,0.176573
1626.3,0.14737
1627.69,0.118759
1629.1,0.0983133
1630.81,0.0810905
1632.89,0.066907
1634.98,0.0574474
1637.39,0.0504635
1639.69,0.0471219
1640.26,0.0469416
1641.22,0.0479393
1641.74,0.0506104
1642.06,0.0552625
1642.29,0.0620136
1642.49,0.0716751
1642.64,0.0834933
1642.8,0.100439
1642.95,0.124204
1643.1,0.156695
1643.27,0.204058
1643.44,0.26816
1643.64,0.361258
1643.86,0.495231
1644.21,0.760828
1644.64,1.08228
1644.91,1.22845
1645.19,1.28508
1645.2,1.2852
1645.45,1.24175
1645.71,1.11237
